date,text,state,query_term
2020-03-12 22:31:48+00:00,My hockey team just announced it is Suspending the season until the Emergency Declaration Is Cleared this Buffalo NY.,New York,emergency declaration
2020-03-12 21:42:54+00:00,19 States Have now declared Emergency Declaration due to Coronavirus. It time this administration begins to stop the B.S take action. #CoronavirusPandemic,New York,emergency declaration
2020-03-12 21:06:16+00:00,"Curfews, restrict vehicles, close public locations, ration supplies, suspend alcohol/firearms/explosives sales, ban presence on the street — among what the coronavirus-inspired emergency declaration by @NYCMayor @BilldeBlasio allows for. – at City Hall Park",New York,emergency declaration
2020-03-12 20:41:16+00:00,The emergency declaration signed today at City Hall by @NYCMayor @BilldeBlasio. – at New York City Hall,New York,emergency declaration
2020-03-12 01:30:20+00:00,IF THIS DOESN’T WARRANT A DECLARATION OF EMERGENCY I DON’T KNOW WHAT THE HELL DOES ,New York,emergency declaration
2020-03-10 21:18:27+00:00,I shared your tweet because you are right am Emergency Declaration can get states needed aid....thank you...,New York,emergency declaration
2020-03-10 12:00:26+00:00,"I opted for a hybrid yesterday with my 99 student lecture (in person plus Zoom) with a few hours’ notice, primarily due to student concerns that escalated after the emergency declaration in NY. It worked well. If I can offer anything, please ask.",New York,emergency declaration
2020-03-07 20:18:50+00:00,"NYS declara el “estado de emergencia”. La razón: “An emergency declaration will allow the state to buy supplies and hire workers more quickly and easily to help the health departments monitoring patients under self-quarantine, Cuomo said during a Saturday press conference”",New York,emergency declaration
2020-03-13 17:38:34+00:00,My family in both Italy and China are under quarantine. Here is the declaration form you need in Italy to move around in public - emergency services &amp; health needs only and commitment to return to same place you had left. ,New York,emergency declaration
2020-03-19 17:51:00+00:00,@FoxNews Why did you cut off the Texas Gov news conference to go to nothing that was breaking news. You show entire newers of NY Gov all the time. FYI That was a Declaration of Emergency that has not happened through all the disasters in Texas since 1901! Unbelievable!,Oklahoma,emergency declaration
2020-03-13 19:57:46+00:00,"March 10: ""It will go away. Just stay calm. It will go away."" March 13: National #EMERGENCY Declaration #CoronavirusPandemic #COVID19 #TrumpVirus",Oklahoma,emergency declaration
2020-03-11 17:43:30+00:00,Mayor Sylvester Turner says as a result of signing an emergency health declaration in the city of Houston the #HLSR will be closed or phased down as of tonight! #DamnYouCoronavirus #Cancelled #RodeoHouston @The… https://www.instagram.com/p/B9miYHdngj7/?igshid=wxektmodvys3,Oklahoma,emergency declaration
2020-03-16 07:19:27+00:00,"#Chicago part of the city code that went into #effect with the #emergency declaration #contains the extraordinary #powers,including the ability to #set a #curfew, #close #liquorstores, #ban the #sale of #gasoline in containers and #STOP #GUN sales. #2ndAmendment #StayWoke #COVID",Rhode Island,emergency declaration
2020-03-14 04:52:16+00:00,Trump's coronavirus national emergency declaration: Why it matters ,Rhode Island,emergency declaration
2020-03-07 16:01:37+00:00,Governor says it is too early for emergency declaration .@WLTX,South Carolina,emergency declaration
2020-03-23 00:08:42+00:00,"Under the Va. COVID-19 Emergency Declaration, Falls Church City Council can meet electronically on matters directly related to the emergency. Council is exploring how to ensure continuity in other gov’t activities (e.g., the budget) for a limited time during the pandemic disaster",Washington,emergency declaration
2020-03-20 00:31:06+00:00,"I’m with you on that, but during a national emergency declaration what’s in the best interest of the people to protect against whatever triggered the emergency basically suspends certain rights.",Washington,emergency declaration
2020-03-19 14:05:55+00:00,Just got a call that one of my (city-level) requests was cancelled due to a state of emergency declaration ,Washington,emergency declaration
